id;name;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;city
19292454;Shaw, DC Apartment: Walk to Metro, Sights, & Cafes;122382567;20001;38.91577;-77.02628;Entire home/apt;86;31;2;2022-08-07;0.04;32;0;1;Washington D.C.
12431578;Comfy room for 2 in large family home w/great yard;45509940;20012;38.97019;-77.02041;Private room;49;31;11;2018-08-11;0.14;3;0;0;Washington D.C.
517552718697721599;Relaxing Gateway to The Bay - 3B/Parking W/D;98029660;94112;37.71016;-122.44262;Entire home/apt;196;1;9;2023-02-03;1.81;1;212;9;San Francisco
30090744;Capitol Hill Gem w/ Parking - 2 blocks to Metro!;25140736;20003;38.88883;-76.97869;Entire home/apt;120;2;187;2023-01-02;3.55;1;0;45;Washington D.C.
24936527;Georgetown townhouse apartment- spacious & bright;22194235;20007;38.90767;-77.06253;Entire home/apt;189;30;73;2022-04-09;1.26;1;74;2;Washington D.C.
7626430;Comfy & private - Petworth 1bd apt;21014832;20011;38.94645;-77.01703;Entire home/apt;110;70;22;2022-08-28;0.24;1;308;4;Washington D.C.
48091419;Sunny One Bedroom Unit Modern Victorian with W/D;387801231;94115;37.788857;-122.431938;Entire home/apt;115;30;12;2023-01-30;0.66;5;89;8;San Francisco
20361695;3BR Pet-friendly Marina House on Moscone Park;3130819;94123;37.80078;-122.43121;Entire home/apt;275;90;1;2018-08-31;0.02;2;340;0;San Francisco
6522477;Mission/Noe Valley - Katz House Rm 3of3;7212456;94110;37.75007;-122.42532;Private room;250;5;7;2020-02-22;0.09;3;363;0;San Francisco
619817903884388461;The Heart of Mission District SF;1117085;94110;37.76280062685658;-122.42073930877594;Entire home/apt;246;2;0;0;0.0;1;352;0;San Francisco
23551138;Stratford Cozy Queen;173206762;94102;37.78594;-122.40704;Hotel room;119;1;21;2022-09-15;0.35;61;284;3;San Francisco
12253009;Location, Location, Location - US Capitol & more;65969182;20002;38.89128;-76.99913;Entire home/apt;109;2;468;2023-03-10;5.59;1;89;85;Washington D.C.
38824967;Co-living @ PodShare San Francisco! Twin Pod 3/7;26860;94109;37.78593;-122.41664;Shared room;45;30;1;2021-03-11;0.04;9;335;0;San Francisco
13883766;SF Union Square, unbeatable location! (1);22267033;94102;37.78903;-122.40986;Entire home/apt;306;2;6;2019-02-26;0.08;19;359;0;San Francisco
49471125;2 bedrooms, 2.5 bath, private house in Bernal Glen;1996629;94112;37.73337;-122.42663;Entire home/apt;166;1;2;2022-01-02;0.09;6;0;0;San Francisco
45767492;Charming Potrero Apartment with Home Office, W/D!;2146719;94110;37.75268;-122.40582;Entire home/apt;170;30;4;2022-10-31;0.14;11;179;2;San Francisco
606462114101600682;Lovely 2 bedroom unit with dedicated outdoor space;454574805;94131;37.74652;-122.44455;Entire home/apt;162;30;2;2022-11-19;0.33;1;264;2;San Francisco
836205079175974186;Large Room in SoMa San Francisco;351395739;94103;37.77600119126811;-122.40797740571315;Private room;46;30;0;0;0.0;3;83;0;San Francisco
39755135;Room in Capitol Hill 4BD across from metro;303101466;20003;38.88594;-76.9786;Private room;45;31;1;2022-01-03;0.07;3;284;0;Washington D.C.
745682363639140029;Modern 3-Bedroom apartment;450765852;94109;37.79117;-122.41512;Entire home/apt;299;30;0;0;0.0;9;364;0;San Francisco
36637433;Luxury Sheets on a Heavenly Bed? Yes please!;259291046;94105;37.78685;-122.39806;Entire home/apt;160;30;0;0;0.0;2;269;0;San Francisco
2346018;Your Own Historic Row House Suite;11980555;20037;38.9037;-77.04855;Entire home/apt;165;31;410;2022-06-08;3.75;9;0;22;Washington D.C.
19175066;Dolores Park - Mission 18th Street - 1BED - 1 BATH;38836;94110;37.76296;-122.42;Entire home/apt;92;30;17;2022-08-18;0.26;22;326;2;San Francisco
31899730;Walk to Convention Cntr! Parking avail in 1 br+ba;3448315;20001;38.91065;-77.01552;Entire home/apt;176;31;32;2022-04-30;0.64;18;294;1;Washington D.C.
30254144;Cosy 1bd Carriage House in the ❤️ of the Mission!;11138359;94110;37.7575;-122.41549;Entire home/apt;120;30;3;2019-01-04;0.06;1;0;0;San Francisco
40613735;Hidden gem, 10 min to US Capitol.;69033883;20020;38.86468;-76.97004;Private room;39;2;219;2023-03-16;5.51;2;12;67;Washington D.C.
37568106;Modern Southwestern Twin in Upscale Boho Community;257055626;20011;38.95641;-77.01254;Shared room;35;31;0;0;0.0;21;365;0;Washington D.C.
1041916;Cute Private Cottage w/a Dishwasher & Jacuzzi;5735614;94122;37.76027;-122.46929;Entire home/apt;101;30;2;2015-02-26;0.02;5;89;0;San Francisco
41784672;SoMa 2BR w/ Gym, Roofdeck, nr. Muni BART, & Airbnb;107434423;94107;37.78014;-122.40384;Entire home/apt;229;31;0;0;0.0;138;335;0;San Francisco
47804599;Quaint and Cute Bedroom in Inner Sunset;137211962;94122;37.76148;-122.47514;Private room;35;30;2;2021-08-20;0.09;6;211;0;San Francisco
678869752574257670;Cozy Room Perfect for Remote Workers;159355723;94115;37.78743;-122.43785;Private room;185;30;0;0;0.0;10;364;0;San Francisco
23599466;A Great Hotel Style Suite in Union Square;70722023;94108;37.79128;-122.40953;Entire home/apt;60;2;42;2022-09-23;0.7;41;0;2;San Francisco
50290160;Cozy furnished large 2 bedroom apartment;122922522;94107;37.78537;-122.39565;Entire home/apt;167;30;4;2022-11-07;0.29;4;74;3;San Francisco
17421876;Studio with backyard in lovely Victorian;61184414;94112;37.71641;-122.4364;Entire home/apt;106;2;223;2023-02-28;3.04;2;64;39;San Francisco
15603927;Cozy PVT. room in Richmond #3;23719876;94118;37.78174;-122.47415;Private room;60;30;3;2022-12-20;0.04;25;336;1;San Francisco
21923877;Spacious Apt with Private Backyard;93427;94112;37.72718;-122.46102;Entire home/apt;100;30;0;0;0.0;1;365;0;San Francisco
52095303;754B - Peaceful Convenient 2B1B in Excelsior;398787940;94112;37.71631;-122.43707;Entire home/apt;113;1;62;2023-01-29;3.49;2;157;46;San Francisco
18273515;CONVENTION CENTER/SHAW, DowntownDC,PRIVATE 1BR APT;126333441;20001;38.90974;-77.01518;Entire home/apt;99;1;253;2023-02-26;3.52;4;113;38;Washington D.C.
48274426;D-Private Room (share bath) at Marina/Cow Hollow;157999191;94123;37.79886;-122.43266;Private room;60;30;5;2022-12-18;0.22;24;64;2;San Francisco
19650280;Private Retreat in the Heart of the City;6823849;20009;38.91277;-77.03106;Entire home/apt;425;31;68;2022-05-30;0.99;1;303;8;Washington D.C.
43104480;Private Rooftop + Gym + 1BR Suite I Dogpatch SF;248285981;94107;37.7585;-122.39524;Entire home/apt;125;30;8;2022-11-23;0.26;9;293;3;San Francisco
14501193;Spectacular Location/ Views - 8 month rental;84616048;94123;37.80422;-122.4255;Entire home/apt;160;240;0;0;0.0;1;359;0;San Francisco
611411609649826486;Lovely 2-Bedroom Condo In San Francisco;1257432;94103;37.76668;-122.42067;Entire home/apt;155;30;3;2023-01-29;0.44;28;334;3;San Francisco
8167459;Garden Studio - Private Entry - Near Ocean Beach;42713588;94121;37.77614;-122.50391;Entire home/apt;135;2;458;2023-03-03;5.04;1;87;65;San Francisco
49255910;Convenient place Private bathroom SupMarket 9C1;9219277;94116;37.74327;-122.47502;Private room;50;30;4;2022-10-30;0.19;10;123;3;San Francisco
35092431;Red Victorian:Highlight top bunk,Hole in the Wall;117141107;94117;37.77275;-122.44489;Shared room;39;1;7;2019-10-02;0.15;43;0;0;San Francisco
2135298;Large Quiet Noe Valley Room;4607057;94114;37.75569;-122.4351;Private room;55;30;1;2014-08-26;0.01;1;88;0;San Francisco
35251578;Newly renovated & furnished sleep 6 condo Unit B!;265391427;20020;38.86596;-76.96919;Entire home/apt;110;3;77;2023-03-15;1.68;6;117;21;Washington D.C.
40303292;Serenity on the Hill;2880559;20002;38.89645;-76.98508;Entire home/apt;170;31;50;2023-03-01;1.24;2;77;7;Washington D.C.
40136119;Luxurious one-bedroom Pac Heights garden apartment;309288522;94115;37.7885;-122.44153;Entire home/apt;130;30;8;2022-11-19;0.21;1;222;3;San Francisco
723008983138149164;Adorable Bayview 1-bedroom cottage with patio;1637654;94124;37.73577098552055;-122.38841027187416;Entire home/apt;59;30;0;0;0.0;1;277;0;San Francisco
4901758;Bloomingdale Brownstone;4407379;20001;38.91897;-77.01203;Entire home/apt;129;31;0;0;0.0;1;0;0;Washington D.C.
35650979;Fabulous 2 bed apt in a great SF neighborhood;268202713;94133;37.80345;-122.40669;Entire home/apt;300;30;0;0;0.0;1;0;0;San Francisco
49635792;Stunning Bay Bridge View Entire Studio;30210149;94105;37.78772;-122.38936;Entire home/apt;199;30;8;2022-10-30;0.39;1;244;4;San Francisco
35421342;Traveling Nurse! Long Term Rental- Lovely Studio;167530;94109;37.79109;-122.41421;Entire home/apt;125;60;4;2022-04-24;0.18;1;226;1;San Francisco
16309028;Charming, spacious & light-filled house;38965746;20010;38.93212;-77.04071;Entire home/apt;155;31;15;2019-10-31;0.22;1;0;0;Washington D.C.
682335645285016842;Beautiful & Charming 1-bedroom guest cottage;472328815;94131;37.73864;-122.42966;Entire home/apt;201;30;2;2022-12-19;0.34;2;364;2;San Francisco
654098976337353718;FULL Floor, 2 Bdrm, 1 ofc, 1.5 Bth, great location;6091604;94112;37.72747;-122.43576;Entire home/apt;82;30;0;0;0.0;1;340;0;San Francisco
1138764;SF Penthouse right next to the Moscone Center;3169829;94103;37.78457;-122.39989;Private room;350;2;20;2023-01-12;0.17;2;79;3;San Francisco
859310;Queen Bedroom with Full Bathroom;4367968;94110;37.75661;-122.42067;Private room;150;31;7;2018-08-12;0.06;1;359;0;San Francisco
8737926;All are welcomed, but the decor has a left lean.;38683977;20019;38.89414;-76.96076;Private room;49;31;368;2020-08-29;4.06;3;230;0;Washington D.C.
10626368;Close2Everything/Freeparking/HipNeighborhood;16794398;20003;38.88335;-76.9851;Entire home/apt;99;2;380;2023-03-01;4.41;1;89;67;Washington D.C.
11759609;Hill Home 1.5 Blocks from Metro;52087226;20003;38.8896;-76.98117;Entire home/apt;150;31;38;2023-01-01;0.46;1;87;10;Washington D.C.
16348636;Charming DC In-Law Suite, 1 BR, Kitchen, Parking;6655288;20011;38.95799;-77.01028;Entire home/apt;74;2;125;2023-01-07;1.65;1;91;29;Washington D.C.
24413216;4U Entire 2 bdrm Apt,  Rare Find, Sleeps 4;177578477;20002;38.90458;-76.98716;Entire home/apt;63;31;7;2022-01-05;0.12;1;167;0;Washington D.C.
13788581;Chic Apartment with Backyard in Pacific Heights;3495695;94115;37.78981;-122.44104;Entire home/apt;696;2;65;2023-01-11;0.8;1;178;12;San Francisco
15174265;221 - HEART of Union Square - Clean Hotel Room;93714995;94108;37.78835;-122.40489;Private room;121;1;19;2023-01-01;0.24;15;357;12;San Francisco
779109;Private Mission Rm w/ Modern Design;4091830;94110;37.74869;-122.41935;Private room;170;30;174;2022-07-17;1.83;2;363;1;San Francisco
23897639;Centrally located 2BR in Heart of SF;2806033;94108;37.79385;-122.40895;Private room;350;7;6;2022-06-08;0.11;2;165;1;San Francisco
16532102;Entire House at Centrally-located Logan Circle!;37551897;20005;38.90949;-77.02984;Entire home/apt;4000;31;0;0;0.0;1;0;0;Washington D.C.
16140977;Cozy 2-Bedroom Apartment near U Street Corridor;100394741;20001;38.92511;-77.02506;Entire home/apt;94;2;283;2023-03-04;3.72;1;235;48;Washington D.C.
23699151;STUDIO AT DONATELLO HOTEL UNION SQUARE - SLEEPS 4;64646820;94102;37.78756;-122.40936;Private room;177;1;16;2019-03-23;0.27;38;0;0;San Francisco
12089785;Large flat in perfect location!;908387;94118;37.7867;-122.46392;Entire home/apt;250;2;32;2023-02-23;0.38;1;226;14;San Francisco
1080429;Private room in a rocking hood!;5151027;94115;37.77813;-122.441269;Private room;69;30;25;2022-11-15;0.21;1;345;3;San Francisco
53324799;High ceiling spacious suite with a Gazebo!;10679525;94112;37.71226;-122.4598;Private room;129;1;14;2022-08-31;1.0;2;364;11;San Francisco
41538482;#1 SF 24th ave& kirkham st Master king room;327217707;94122;37.7601;-122.48161;Private room;59;30;10;2023-02-10;0.35;4;331;3;San Francisco
10651132;Conscious accommodations in NW DC;40871759;20011;38.95301;-77.03484;Private room;65;31;40;2019-04-10;0.47;1;0;0;Washington D.C.
23307906;The Urban Loft;10626427;94110;37.76486;-122.41167;Entire home/apt;375;2;2;2018-08-19;0.04;1;179;0;San Francisco
10905721;Designer garden suite by Golden Gate Bridge & Park;15259486;94118;37.78262;-122.46797;Entire home/apt;229;2;294;2023-02-03;3.67;2;115;48;San Francisco
10407841;Private Spacious basement suit in  AU Park;53593416;20016;38.94644;-77.09919;Entire home/apt;60;31;39;2019-08-22;0.49;1;0;0;Washington D.C.
49296464;Alta Plaza Park Studio;303118342;94115;37.78971;-122.43572;Entire home/apt;107;30;0;0;0.0;23;287;0;San Francisco
16720045;1-Br Apartment in NW DC;33682434;20001;38.90499;-77.02552;Entire home/apt;300;31;0;0;0.0;1;0;0;Washington D.C.
16738134;*Luxurious Carriage House *Parking *Mins. to All;21706236;20002;38.90011;-76.99006;Entire home/apt;180;2;184;2022-11-13;2.6;1;2;33;Washington D.C.
40165117;Beautiful Spacious apartment in Noe Valley;8577866;94114;37.75436;-122.42616;Entire home/apt;175;30;0;0;0.0;2;0;0;San Francisco
16192646;Inauguration - One Bedroom Modern Apartment;105743603;20002;38.91091;-77.00217;Entire home/apt;275;31;0;0;0.0;1;0;0;Washington D.C.
721919886736419745;Cozy Studio near UCSF/SFSU/Golden Gate Park;22940085;94122;37.75605;-122.48013;Entire home/apt;117;2;17;2023-02-19;3.42;2;154;17;San Francisco
23904984;Cozy Brookland apt w/ private entrance & parking;179660160;20017;38.93267;-76.9833;Entire home/apt;50;31;2;2019-04-02;0.03;1;0;0;Washington D.C.
23294130;Stratford Cozy Queen;173206762;94102;37.78735;-122.40703;Private room;119;1;8;2019-01-06;0.13;61;284;0;San Francisco
25234139;Winter Special!  Flat in ❤ of Mission/Potrero;115689498;94110;37.75768;-122.40861;Entire home/apt;135;30;6;2021-04-30;0.11;1;0;0;San Francisco
16178596;Row House in Upper Georgetown;16206623;20007;38.92306;-77.07316;Entire home/apt;750;5;7;2022-12-23;0.1;2;197;1;Washington D.C.
49946559;2 bedroom across Golden Gate park, parking & patio;114601830;94122;37.76367;-122.49554;Entire home/apt;140;30;0;0;0.0;2;247;0;San Francisco
24449972;Cozy Studio on Buena Vista Park (Haight Ashbury);1352817;94117;37.77064;-122.43948;Entire home/apt;129;30;80;2022-07-17;1.36;1;192;2;San Francisco
784018157777299182;CW Canterbury Resort | 3BR/2BA King Bed Pres Suite;442029804;94108;37.78943173387312;-122.4118955904297;Entire home/apt;789;2;0;0;0.0;43;111;0;San Francisco
22495406;Share our home: walking, transit, shopping, food;3138116;94114;37.76393;-122.42817;Private room;109;6;29;2022-06-25;0.46;2;0;2;San Francisco
12243205;Cozy Mother-in-law Suite in the heart of DC;15365907;20001;38.91021;-77.01923;Entire home/apt;105;5;260;2023-03-15;3.14;3;38;37;Washington D.C.
21181175;16th street heights;45515061;20011;38.94094;-77.0363;Entire home/apt;126;1;153;2022-10-12;2.38;1;333;14;Washington D.C.
755532872211049744;2621#1 - new remodel 1b1b convenient Clement apt;462054616;94121;37.78084;-122.48673;Entire home/apt;100;30;0;0;0.0;3;359;0;San Francisco
22692174;Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-3;146624030;20003;38.87752;-76.98912;Hotel room;29;1;17;2023-02-25;0.28;33;354;8;Washington D.C.
11241509;Nob Hill Bedroom #2;23719876;94109;37.79043;-122.41993;Private room;120;30;24;2020-02-14;0.29;25;247;0;San Francisco
636900247121297297;Two bedroom two bath condo in Glen Park/Noe Valley;4607004;94131;37.73957;-122.43058;Entire home/apt;370;6;2;2022-08-04;0.25;1;281;2;San Francisco
20153702;Capitol Hill Charmer Perfect for Families;661119;20003;38.87982;-76.98447;Entire home/apt;340;7;11;2022-11-01;0.17;1;154;5;Washington D.C.
44950035;Sunny Fully Furnished Nob Hill/SF Edwardian Charm;12971543;94109;37.79103;-122.41437;Entire home/apt;125;30;7;2021-11-01;0.25;1;0;0;San Francisco
656462134491128521;Cozy 1-bedroom with share bath in Inner Richmond;23719876;94118;37.78158;-122.47409;Private room;100;30;1;2022-09-10;0.17;25;301;1;San Francisco
719702429896734732;Adorable 1-bedroom apartment with free parking;1600680;94112;37.71926;-122.45396;Entire home/apt;78;4;3;2023-01-15;0.59;2;0;3;San Francisco
787929017640980034;Sunny, comfortable room in the heart of SF;875221;94103;37.769156127295375;-122.42421055757798;Private room;61;30;0;0;0.0;9;247;0;San Francisco
25937857;Charming apt w/ killer cafés & bars, 20 min. dwtwn;73760975;20008;38.95722;-77.07109;Entire home/apt;69;31;10;2019-11-11;0.18;1;0;0;Washington D.C.
621013281538166083;Cozy 3-bedroom Getaway in Beautiful Bernal Heights;457791556;94110;37.74556;-122.41497;Private room;399;3;8;2022-12-27;0.89;1;73;8;San Francisco
19500901;H St Corridor Chic 1 bed apartment private parking;24635920;20002;38.89826;-76.9963;Entire home/apt;142;1;203;2023-01-01;2.92;1;164;53;Washington D.C.
27609352;Mid Century/Boho Chic Flat 🌱 Safe, clean, quiet 🪴;9598998;94122;37.75526;-122.46464;Entire home/apt;521;2;56;2022-09-28;1.01;1;299;8;San Francisco
25314826;Cozy 2BR Petworth Apartment;25361806;20011;38.94492;-77.02512;Entire home/apt;79;31;90;2019-07-05;1.54;1;0;0;Washington D.C.
437385;Restful Room in a Condo with a Wood Fire;2172763;94121;37.77901881174357;-122.50375716429164;Private room;113;2;304;2022-11-24;2.31;1;295;13;San Francisco
600141797225938634;Private cozy studio C (window towards the wall);264577957;94122;37.75499;-122.50457;Entire home/apt;100;2;48;2023-02-18;4.54;3;34;48;San Francisco
24771697;Euclid Suite;11980555;20009;38.92018;-77.04144;Entire home/apt;99;2;425;2023-03-03;7.2;9;309;86;Washington D.C.
26561401;Capitol Hill View great area;199728235;20002;38.90349;-76.98491;Private room;150;2;0;0;0.0;1;365;0;Washington D.C.
39737261;Sunny centrally  located with a private deck;694377;94133;37.79627;-122.41337;Entire home/apt;115;30;2;2022-09-27;0.07;16;284;1;San Francisco
30822730;Elegant private room in trendy NOPA neighborhood !;16156154;94117;37.77345;-122.44502;Private room;169;2;10;2020-02-11;0.21;1;0;0;San Francisco
568082190787252150;Serene Garden 1 Bedroom Unit  In the Heart of SF!;387789822;94115;37.78796;-122.43105;Entire home/apt;125;30;4;2023-01-31;0.55;4;277;4;San Francisco
33587463;Private Apartment in Ideal DC location;22022994;20009;38.91841;-77.03954;Entire home/apt;248;31;2;2019-04-12;0.04;1;0;0;Washington D.C.
41451656;Vibrant Victorian - Mission Monthly Stay;4335351;94110;37.75693;-122.4123;Private room;190;30;0;0;0.0;1;363;0;San Francisco
49273836;One bedroom cottage with W&D Haight Asbury;110078968;94117;37.77279;-122.44738;Entire home/apt;93;30;12;2023-02-08;0.57;9;153;7;San Francisco
43186616;Stylish 2BR Suite + Private Rooftop + Gym;248285981;94107;37.75869;-122.39502;Entire home/apt;225;30;8;2022-09-20;0.3;9;364;2;San Francisco
51027403;Gorgeous space with panoramic city view;8091342;94115;37.78076;-122.44039;Entire home/apt;200;10;3;2023-01-19;0.64;1;0;3;San Francisco
31281387;Loft Living in the Lower Haight;2797889;94117;37.77152;-122.43044;Private room;150;31;12;2019-12-05;0.24;1;0;0;San Francisco
50498486;Unbeatable location in Mission district!;189845056;94110;37.74991;-122.42286;Entire home/apt;279;30;2;2022-08-27;0.11;4;236;1;San Francisco
25212021;Private BdRm/SW, DC/Bolling AFB/Nat Harbor nr DTwn;124782850;20032;38.82698;-77.00935;Private room;39;5;13;2022-07-19;0.24;7;349;3;Washington D.C.
